,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Revenue Rating
312,TXN_6337189,Cake,1,3.0,3.0,Unknown,Unknown,2023-04-11,Low
313,TXN_1971865,Cake,1,3.0,3.0,Digital Wallet,Takeaway,2023-04-11,Low
314,TXN_2925996,Cake,3,3.0,9.0,Cash,Takeaway,2023-04-11,High
315,TXN_3397034,Cake,4,3.0,12.0,Unknown,Unknown,2023-04-11,High
316,TXN_1898329,Cake,5,3.0,15.0,Cash,In-Store,2023-04-12,High
317,TXN_6785331,Cake,1,3.0,3.0,Unknown,Unknown,2023-04-12,Low
318,TXN_6450138,Cake,1,3.0,3.0,Credit Card,Takeaway,2023-04-13,Low
319,TXN_9104535,Cake,4,3.0,0.0,Unknown,Unknown,2023-04-13,Low
320,TXN_1603563,Cake,4,3.0,12.0,Unknown,Takeaway,2023-04-13,High
321,TXN_9271577,Cake,2,3.0,6.0,Credit Card,In-Store,2023-04-13,Low
322,TXN_9073184,Cake,2,3.0,6.0,Unknown,Unknown,2023-04-14,Low
323,TXN_6588156,Cake,4,3.0,12.0,Unknown,In-Store,2023-04-14,High
324,TXN_7495283,Cake,0,3.0,15.0,Credit Card,Takeaway,2023-04-14,High
325,TXN_2916209,Cake,2,3.0,6.0,Unknown,In-Store,2023-04-15,Low
326,TXN_8046087,Cake,2,3.0,6.0,Unknown,Takeaway,2023-04-15,Low
327,TXN_4340811,Cake,5,3.0,15.0,Unknown,In-Store,2023-04-15,High
328,TXN_4946991,Cake,1,0.0,3.0,Unknown,Unknown,2023-04-17,Low
329,TXN_5103644,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-04-17,High
330,TXN_7875743,Cake,5,3.0,15.0,Cash,Takeaway,2023-04-17,High
331,TXN_7922471,Cake,3,3.0,9.0,Cash,Unknown,2023-04-18,High
332,TXN_2080895,Cake,0,3.0,3.0,Digital Wallet,In-Store,2023-04-19,Low
333,TXN_7972349,Cake,0,3.0,12.0,Unknown,In-Store,2023-04-19,High
334,TXN_9090875,Cake,2,3.0,6.0,Unknown,In-Store,2023-04-19,Low
335,TXN_9287133,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-04-20,High
336,TXN_9272043,Cake,4,3.0,12.0,Unknown,Unknown,2023-04-20,High
337,TXN_4506778,Cake,3,3.0,9.0,Digital Wallet,Unknown,2023-04-21,High
338,TXN_2931198,Cake,2,3.0,6.0,Credit Card,In-Store,2023-04-21,Low
339,TXN_6738716,Cake,0,3.0,15.0,Unknown,Takeaway,2023-04-21,High
340,TXN_3110245,Cake,5,0.0,15.0,Cash,Takeaway,2023-04-21,High
341,TXN_7896721,Cake,3,3.0,9.0,Credit Card,Takeaway,2023-04-22,High
342,TXN_9370294,Cake,2,3.0,6.0,Credit Card,Unknown,2023-04-23,Low
343,TXN_1026050,Cake,1,3.0,3.0,Unknown,Unknown,2023-04-23,Low
344,TXN_9321776,Cake,1,3.0,3.0,Unknown,Unknown,2023-04-23,Low
345,TXN_6404625,Cake,5,3.0,15.0,Credit Card,Unknown,2023-04-24,High
346,TXN_3651743,Cake,5,3.0,15.0,Cash,In-Store,2023-04-24,High
347,TXN_3577949,Cake,3,0.0,0.0,Unknown,Takeaway,2023-04-25,Low
348,TXN_3207254,Cake,1,3.0,3.0,Unknown,Takeaway,2023-04-25,Low
349,TXN_5427338,Cake,0,3.0,6.0,Digital Wallet,In-Store,2023-04-27,Low
350,TXN_5244674,Cake,5,3.0,15.0,Unknown,Unknown,2023-04-27,High
351,TXN_2374950,Cake,5,3.0,15.0,Digital Wallet,Unknown,2023-04-28,High
352,TXN_5708913,Cake,2,3.0,6.0,Cash,In-Store,2023-04-29,Low
353,TXN_8718498,Cake,5,3.0,15.0,Credit Card,Unknown,2023-04-30,High
354,TXN_9470612,Cake,3,3.0,9.0,Unknown,Takeaway,2023-04-30,High
355,TXN_5322809,Cake,2,3.0,6.0,Unknown,Unknown,2023-04-30,Low
356,TXN_5537740,Cake,0,3.0,9.0,Credit Card,Takeaway,2023-04-30,High
357,TXN_5680629,Cake,2,3.0,6.0,Unknown,Takeaway,2023-04-30,Low
358,TXN_8230936,Cake,3,3.0,9.0,Unknown,Unknown,2023-05-02,High
359,TXN_8565218,Cake,1,3.0,3.0,Digital Wallet,Unknown,2023-05-03,Low
360,TXN_2231082,Cake,0,3.0,15.0,Cash,In-Store,2023-05-03,High
361,TXN_9323513,Cake,3,3.0,9.0,Unknown,Takeaway,2023-05-04,High
362,TXN_9086709,Cake,1,0.0,3.0,Unknown,In-Store,2023-05-04,Low
363,TXN_6987950,Cake,4,3.0,12.0,Credit Card,Unknown,2023-05-04,High
364,TXN_6117421,Cake,2,3.0,6.0,Cash,Unknown,2023-05-04,Low
365,TXN_9956671,Cake,3,0.0,9.0,Credit Card,Unknown,2023-05-05,High
366,TXN_6225305,Cake,1,3.0,3.0,Cash,Takeaway,2023-05-05,Low
367,TXN_1333524,Cake,2,3.0,6.0,Credit Card,Unknown,2023-05-05,Low
368,TXN_3719842,Cake,3,3.0,9.0,Cash,Unknown,2023-05-05,High
369,TXN_7185724,Cake,4,3.0,12.0,Unknown,Takeaway,2023-05-06,High
370,TXN_6244602,Cake,5,3.0,15.0,Digital Wallet,Unknown,2023-05-06,High
371,TXN_6108428,Cake,3,3.0,9.0,Digital Wallet,Unknown,2023-05-08,High
372,TXN_8793244,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-05-08,High
373,TXN_6012728,Cake,4,3.0,12.0,Credit Card,In-Store,2023-05-09,High
374,TXN_6993624,Cake,4,3.0,12.0,Cash,Unknown,2023-05-09,High
375,TXN_4507755,Cake,2,3.0,6.0,Digital Wallet,Unknown,2023-05-10,Low
376,TXN_9956154,Cake,4,3.0,12.0,Unknown,In-Store,2023-05-11,High
377,TXN_2766651,Cake,0,3.0,9.0,Unknown,Unknown,2023-05-11,High
378,TXN_2122597,Cake,3,3.0,9.0,Credit Card,Unknown,2023-05-11,High
379,TXN_2152054,Cake,2,3.0,6.0,Digital Wallet,Unknown,2023-05-11,Low
380,TXN_2668838,Cake,4,3.0,12.0,Unknown,Takeaway,2023-05-11,High
381,TXN_2079029,Cake,5,3.0,15.0,Cash,In-Store,2023-05-11,High
382,TXN_8703771,Cake,5,3.0,15.0,Unknown,In-Store,2023-05-12,High
383,TXN_5540986,Cake,3,3.0,9.0,Unknown,Unknown,2023-05-12,High
384,TXN_3442244,Cake,4,3.0,12.0,Unknown,Takeaway,2023-05-13,High
385,TXN_5498693,Cake,4,3.0,12.0,Unknown,Unknown,2023-05-13,High
386,TXN_2947683,Cake,3,3.0,9.0,Unknown,In-Store,2023-05-14,High
387,TXN_2085992,Cake,1,3.0,3.0,Unknown,Takeaway,2023-05-15,Low
388,TXN_4659573,Cake,0,3.0,15.0,Unknown,Unknown,2023-05-15,High
389,TXN_1578981,Cake,1,3.0,3.0,Cash,In-Store,2023-05-15,Low
390,TXN_7809121,Cake,4,3.0,12.0,Unknown,Unknown,2023-05-15,High
391,TXN_5097542,Cake,5,3.0,15.0,Cash,Unknown,2023-05-15,High
392,TXN_1245485,Cake,1,0.0,3.0,Digital Wallet,Unknown,2023-05-15,Low
393,TXN_7083611,Cake,2,3.0,6.0,Unknown,Unknown,2023-05-15,Low
394,TXN_4977031,Cake,4,3.0,12.0,Cash,In-Store,2023-05-16,High
395,TXN_4444463,Cake,4,3.0,12.0,Unknown,Unknown,2023-05-16,High
396,TXN_9288207,Cake,4,3.0,12.0,Unknown,Takeaway,2023-05-16,High
397,TXN_3752448,Cake,5,3.0,15.0,Digital Wallet,Takeaway,2023-05-16,High
398,TXN_6896663,Cake,3,3.0,9.0,Unknown,In-Store,2023-05-16,High
399,TXN_1893337,Cake,2,3.0,6.0,Unknown,Takeaway,2023-05-16,Low
400,TXN_8542781,Cake,2,3.0,6.0,Unknown,Unknown,2023-05-18,Low
401,TXN_7493740,Cake,1,3.0,3.0,Unknown,Unknown,2023-05-18,Low
402,TXN_2441029,Cake,5,3.0,15.0,Cash,In-Store,2023-05-18,High
403,TXN_3026936,Cake,5,3.0,15.0,Unknown,Unknown,2023-05-19,High
404,TXN_2721997,Cake,3,3.0,9.0,Unknown,Takeaway,2023-05-20,High
405,TXN_2831842,Cake,2,3.0,6.0,Unknown,Unknown,2023-05-20,Low
406,TXN_1386024,Cake,4,3.0,12.0,Credit Card,Unknown,2023-05-21,High
407,TXN_7191245,Cake,4,3.0,12.0,Unknown,Takeaway,2023-05-22,High
408,TXN_9822173,Cake,5,3.0,15.0,Digital Wallet,Unknown,2023-05-22,High
409,TXN_5138519,Cake,5,3.0,15.0,Cash,In-Store,2023-05-22,High
410,TXN_2719734,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-05-22,High
411,TXN_4690833,Cake,1,3.0,3.0,Cash,Takeaway,2023-05-23,Low
412,TXN_9619442,Cake,4,3.0,12.0,Digital Wallet,In-Store,2023-05-23,High
413,TXN_8499618,Cake,2,3.0,6.0,Unknown,Unknown,2023-05-23,Low
414,TXN_7956243,Cake,4,3.0,12.0,Cash,Takeaway,2023-05-23,High
415,TXN_2010507,Cake,3,3.0,9.0,Unknown,Unknown,2023-05-23,High
416,TXN_9397870,Cake,2,0.0,6.0,Unknown,Unknown,2023-05-23,Low
417,TXN_2436779,Cake,1,3.0,3.0,Credit Card,Takeaway,2023-05-24,Low
418,TXN_2882571,Cake,1,3.0,3.0,Credit Card,In-Store,2023-05-24,Low
419,TXN_7821478,Cake,4,0.0,12.0,Cash,In-Store,2023-05-24,High
420,TXN_7140471,Cake,1,3.0,3.0,Credit Card,Unknown,2023-05-25,Low
421,TXN_9028798,Cake,2,3.0,6.0,Cash,In-Store,2023-05-25,Low
422,TXN_1591640,Cake,2,3.0,6.0,Cash,In-Store,2023-05-26,Low
423,TXN_7552449,Cake,3,3.0,9.0,Cash,Unknown,2023-05-26,High
424,TXN_3379368,Cake,5,3.0,15.0,Credit Card,Unknown,2023-05-26,High
425,TXN_2979899,Cake,5,3.0,15.0,Digital Wallet,Unknown,2023-05-26,High
426,TXN_6540415,Cake,5,3.0,15.0,Unknown,Unknown,2023-05-27,High
427,TXN_3781240,Cake,5,3.0,15.0,Unknown,Takeaway,2023-05-27,High
428,TXN_6822426,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-05-27,High
429,TXN_9443285,Cake,2,3.0,6.0,Credit Card,Unknown,2023-05-27,Low
430,TXN_7856009,Cake,2,3.0,6.0,Unknown,Unknown,2023-05-27,Low
431,TXN_1225638,Cake,4,3.0,12.0,Cash,Takeaway,2023-05-28,High
432,TXN_2135358,Cake,5,3.0,15.0,Credit Card,Unknown,2023-05-28,High
433,TXN_1840584,Cake,5,3.0,15.0,Digital Wallet,Unknown,2023-05-28,High
434,TXN_5585601,Cake,4,3.0,12.0,Unknown,Takeaway,2023-05-28,High
435,TXN_4577368,Cake,4,3.0,12.0,Cash,Unknown,2023-05-29,High
436,TXN_3116227,Cake,1,3.0,3.0,Digital Wallet,Unknown,2023-05-30,Low
437,TXN_9082461,Cake,5,0.0,15.0,Digital Wallet,In-Store,2023-05-30,High
438,TXN_7981162,Cake,3,3.0,9.0,Credit Card,Takeaway,2023-05-30,High
439,TXN_7688029,Cake,5,3.0,15.0,Credit Card,In-Store,2023-05-30,High
440,TXN_8538125,Cake,5,3.0,15.0,Digital Wallet,Unknown,2023-05-30,High
441,TXN_2731270,Cake,1,3.0,3.0,Unknown,Takeaway,2023-05-31,Low
442,TXN_2893987,Cake,4,0.0,12.0,Unknown,Takeaway,2023-05-31,High
443,TXN_4314504,Cake,1,3.0,3.0,Unknown,In-Store,2023-06-01,Low
444,TXN_9790731,Cake,2,3.0,6.0,Unknown,Unknown,2023-06-02,Low
445,TXN_6187083,Cake,5,3.0,15.0,Unknown,In-Store,2023-06-02,High
446,TXN_1234390,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-06-02,Low
447,TXN_6428745,Cake,1,3.0,3.0,Unknown,Takeaway,2023-06-02,Low
448,TXN_1005377,Cake,5,0.0,15.0,Digital Wallet,Takeaway,2023-06-03,High
449,TXN_7896733,Cake,4,3.0,12.0,Digital Wallet,Unknown,2023-06-03,High
450,TXN_2036482,Cake,1,3.0,3.0,Cash,Unknown,2023-06-04,Low
451,TXN_5689687,Cake,5,3.0,15.0,Unknown,In-Store,2023-06-04,High
452,TXN_4223265,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-06-06,High
453,TXN_2000406,Cake,2,3.0,6.0,Credit Card,Unknown,2023-06-06,Low
454,TXN_6712087,Cake,2,3.0,6.0,Unknown,In-Store,2023-06-06,Low
455,TXN_5564198,Cake,4,3.0,12.0,Cash,Unknown,2023-06-06,High
456,TXN_9886794,Cake,1,3.0,3.0,Cash,Unknown,2023-06-06,Low
457,TXN_1938148,Cake,2,3.0,6.0,Credit Card,Takeaway,2023-06-07,Low
458,TXN_1937081,Cake,2,3.0,6.0,Credit Card,Unknown,2023-06-07,Low
459,TXN_1094479,Cake,3,3.0,9.0,Unknown,In-Store,2023-06-08,High
460,TXN_4430474,Cake,2,3.0,6.0,Digital Wallet,Unknown,2023-06-08,Low
461,TXN_3866162,Cake,5,3.0,15.0,Cash,Takeaway,2023-06-08,High
462,TXN_2977414,Cake,4,3.0,0.0,Unknown,Unknown,2023-06-09,Low
463,TXN_5491825,Cake,4,3.0,12.0,Cash,In-Store,2023-06-09,High
464,TXN_7362525,Cake,5,3.0,15.0,Cash,Takeaway,2023-06-09,High
465,TXN_3494014,Cake,1,3.0,3.0,Credit Card,In-Store,2023-06-09,Low
466,TXN_3486178,Cake,5,3.0,15.0,Cash,Unknown,2023-06-09,High
467,TXN_8740257,Cake,5,3.0,15.0,Digital Wallet,Unknown,2023-06-09,High
468,TXN_9169536,Cake,5,3.0,0.0,Cash,In-Store,2023-06-10,Low
469,TXN_2599005,Cake,2,3.0,6.0,Cash,Unknown,2023-06-10,Low
470,TXN_3358787,Cake,1,3.0,3.0,Digital Wallet,Unknown,2023-06-10,Low
471,TXN_6029333,Cake,1,3.0,3.0,Unknown,Unknown,2023-06-10,Low
472,TXN_2842641,Cake,1,3.0,3.0,Unknown,In-Store,2023-06-11,Low
473,TXN_1952465,Cake,2,3.0,6.0,Unknown,Takeaway,2023-06-11,Low
474,TXN_4912458,Cake,4,3.0,12.0,Unknown,Takeaway,2023-06-12,High
475,TXN_2089778,Cake,1,3.0,3.0,Unknown,In-Store,2023-06-12,Low
476,TXN_7551097,Cake,2,3.0,6.0,Digital Wallet,Unknown,2023-06-12,Low
477,TXN_3290872,Cake,2,3.0,6.0,Credit Card,In-Store,2023-06-13,Low
478,TXN_8839045,Cake,2,3.0,6.0,Unknown,In-Store,2023-06-13,Low
479,TXN_6259827,Cake,2,0.0,6.0,Credit Card,Takeaway,2023-06-14,Low
480,TXN_5198524,Cake,1,3.0,3.0,Credit Card,In-Store,2023-06-14,Low
481,TXN_6309965,Cake,5,3.0,15.0,Digital Wallet,Takeaway,2023-06-14,High
482,TXN_5171248,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-06-14,High
483,TXN_8360073,Cake,4,3.0,12.0,Digital Wallet,In-Store,2023-06-15,High
484,TXN_4002629,Cake,5,3.0,15.0,Credit Card,In-Store,2023-06-15,High
485,TXN_9063299,Cake,4,3.0,12.0,Digital Wallet,In-Store,2023-06-15,High
486,TXN_3233221,Cake,5,3.0,15.0,Unknown,Takeaway,2023-06-15,High
487,TXN_1701465,Cake,1,3.0,3.0,Cash,Unknown,2023-06-15,Low
488,TXN_2069068,Cake,5,3.0,15.0,Unknown,In-Store,2023-06-15,High
489,TXN_7054849,Cake,4,3.0,12.0,Cash,Takeaway,2023-06-16,High
490,TXN_6745856,Cake,4,3.0,12.0,Cash,In-Store,2023-06-16,High
491,TXN_9389434,Cake,5,3.0,15.0,Unknown,In-Store,2023-06-16,High
492,TXN_6516391,Cake,2,3.0,6.0,Digital Wallet,Unknown,2023-06-16,Low
493,TXN_5179020,Cake,2,3.0,6.0,Unknown,Takeaway,2023-06-18,Low
494,TXN_1435192,Cake,2,3.0,6.0,Unknown,Unknown,2023-06-18,Low
495,TXN_1315847,Cake,1,3.0,3.0,Digital Wallet,In-Store,2023-06-19,Low
496,TXN_9403754,Cake,5,3.0,15.0,Credit Card,Takeaway,2023-06-19,High
497,TXN_8409154,Cake,4,3.0,12.0,Digital Wallet,Unknown,2023-06-20,High
498,TXN_2555823,Cake,4,3.0,12.0,Digital Wallet,Unknown,2023-06-21,High
499,TXN_6265760,Cake,1,3.0,3.0,Credit Card,Takeaway,2023-06-21,Low
500,TXN_7826516,Cake,4,3.0,12.0,Credit Card,Unknown,2023-06-21,High
501,TXN_8172182,Cake,2,3.0,6.0,Unknown,Unknown,2023-06-22,Low
502,TXN_5594043,Cake,4,3.0,12.0,Cash,Unknown,2023-06-22,High
503,TXN_4117627,Cake,3,3.0,9.0,Credit Card,In-Store,2023-06-22,High
504,TXN_5476465,Cake,0,3.0,12.0,Cash,In-Store,2023-06-23,High
505,TXN_7531745,Cake,2,3.0,6.0,Cash,Unknown,2023-06-23,Low
506,TXN_2052609,Cake,4,0.0,12.0,Credit Card,Takeaway,2023-06-23,High
507,TXN_4758849,Cake,2,3.0,6.0,Unknown,Unknown,2023-06-23,Low
508,TXN_5504130,Cake,3,3.0,9.0,Unknown,Unknown,2023-06-24,High
509,TXN_3279039,Cake,4,3.0,12.0,Credit Card,In-Store,2023-06-26,High
510,TXN_2825812,Cake,3,0.0,9.0,Cash,Takeaway,2023-06-26,High
511,TXN_3622194,Cake,1,3.0,3.0,Digital Wallet,Unknown,2023-06-26,Low
512,TXN_8495889,Cake,1,3.0,3.0,Cash,Takeaway,2023-06-26,Low
513,TXN_4834450,Cake,2,3.0,6.0,Cash,Unknown,2023-06-26,Low
514,TXN_3578141,Cake,5,0.0,15.0,Unknown,Takeaway,2023-06-27,High
515,TXN_5763287,Cake,2,0.0,6.0,Credit Card,Unknown,2023-06-27,Low
516,TXN_9020641,Cake,4,3.0,12.0,Credit Card,In-Store,2023-06-27,High
517,TXN_4002142,Cake,5,3.0,15.0,Unknown,Unknown,2023-06-27,High
518,TXN_2548248,Cake,4,3.0,12.0,Unknown,Takeaway,2023-06-28,High
519,TXN_1050083,Cake,5,3.0,15.0,Credit Card,Takeaway,2023-06-28,High
520,TXN_3459152,Cake,0,3.0,9.0,Digital Wallet,Unknown,2023-06-28,High
521,TXN_8140560,Cake,5,3.0,15.0,Unknown,Takeaway,2023-06-29,High
522,TXN_4788388,Cake,0,3.0,9.0,Unknown,Unknown,2023-06-29,High
523,TXN_2423167,Cake,3,3.0,9.0,Digital Wallet,Takeaway,2023-06-29,High
524,TXN_4868913,Cake,4,3.0,12.0,Cash,Unknown,2023-06-30,High
525,TXN_6613909,Cake,4,3.0,12.0,Credit Card,In-Store,2023-06-30,High
526,TXN_9567915,Cake,1,3.0,3.0,Digital Wallet,Takeaway,2023-06-30,Low
527,TXN_5839300,Cake,1,3.0,3.0,Credit Card,Unknown,2023-07-01,Low
528,TXN_4341126,Cake,2,3.0,6.0,Cash,Unknown,2023-07-01,Low
529,TXN_4062737,Cake,3,3.0,9.0,Cash,In-Store,2023-07-02,High
530,TXN_6293225,Cake,4,3.0,12.0,Cash,Unknown,2023-07-02,High
531,TXN_6262910,Cake,4,3.0,12.0,Cash,Takeaway,2023-07-02,High
532,TXN_2501656,Cake,5,3.0,15.0,Digital Wallet,Takeaway,2023-07-02,High
533,TXN_2031459,Cake,3,3.0,9.0,Cash,Takeaway,2023-07-04,High
534,TXN_5347338,Cake,4,3.0,12.0,Digital Wallet,Takeaway,2023-07-04,High
535,TXN_7746634,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-07-04,High
536,TXN_5007619,Cake,5,3.0,15.0,Credit Card,In-Store,2023-07-05,High
537,TXN_6223786,Cake,5,3.0,15.0,Cash,Unknown,2023-07-05,High
538,TXN_9894831,Cake,5,3.0,15.0,Unknown,Unknown,2023-07-05,High
539,TXN_9196116,Cake,2,0.0,6.0,Unknown,In-Store,2023-07-06,Low
540,TXN_4200340,Cake,5,3.0,15.0,Cash,Takeaway,2023-07-06,High
541,TXN_8014645,Cake,2,3.0,6.0,Cash,Takeaway,2023-07-06,Low
542,TXN_4525646,Cake,3,3.0,9.0,Credit Card,Unknown,2023-07-07,High
543,TXN_3383926,Cake,3,3.0,9.0,Cash,Takeaway,2023-07-08,High
544,TXN_9657636,Cake,1,3.0,3.0,Cash,Takeaway,2023-07-08,Low
545,TXN_3067854,Cake,1,3.0,3.0,Credit Card,Unknown,2023-07-08,Low
546,TXN_3628056,Cake,4,0.0,12.0,Cash,In-Store,2023-07-09,High
547,TXN_5882566,Cake,1,3.0,3.0,Unknown,Takeaway,2023-07-09,Low
548,TXN_4677478,Cake,4,3.0,12.0,Unknown,In-Store,2023-07-09,High
549,TXN_2792107,Cake,1,3.0,3.0,Unknown,Unknown,2023-07-10,Low
550,TXN_1571874,Cake,1,3.0,3.0,Digital Wallet,Unknown,2023-07-10,Low
551,TXN_7229543,Cake,1,3.0,3.0,Credit Card,Unknown,2023-07-10,Low
552,TXN_7623634,Cake,2,3.0,0.0,Credit Card,In-Store,2023-07-11,Low
553,TXN_8536115,Cake,1,3.0,3.0,Credit Card,Takeaway,2023-07-11,Low
554,TXN_9277146,Cake,5,3.0,15.0,Credit Card,Unknown,2023-07-11,High
555,TXN_5330930,Cake,1,3.0,3.0,Unknown,In-Store,2023-07-12,Low
556,TXN_5342900,Cake,5,3.0,15.0,Cash,Unknown,2023-07-12,High
557,TXN_6204081,Cake,1,3.0,3.0,Digital Wallet,Takeaway,2023-07-12,Low
558,TXN_8992377,Cake,4,0.0,12.0,Credit Card,Takeaway,2023-07-12,High
559,TXN_6787560,Cake,3,3.0,9.0,Unknown,Unknown,2023-07-13,High
560,TXN_8540553,Cake,1,3.0,3.0,Unknown,In-Store,2023-07-13,Low
561,TXN_9061471,Cake,1,3.0,3.0,Digital Wallet,Takeaway,2023-07-13,Low
562,TXN_8377564,Cake,5,3.0,15.0,Unknown,In-Store,2023-07-14,High
563,TXN_2761204,Cake,3,3.0,9.0,Cash,Unknown,2023-07-14,High
564,TXN_1342359,Cake,4,3.0,12.0,Cash,Takeaway,2023-07-14,High
565,TXN_1916339,Cake,1,3.0,3.0,Cash,In-Store,2023-07-15,Low
566,TXN_1109715,Cake,1,0.0,3.0,Unknown,In-Store,2023-07-15,Low
567,TXN_9063887,Cake,5,3.0,15.0,Unknown,Takeaway,2023-07-15,High
568,TXN_1794862,Cake,2,3.0,6.0,Cash,Unknown,2023-07-16,Low
569,TXN_2127588,Cake,4,3.0,12.0,Cash,In-Store,2023-07-17,High
570,TXN_1667192,Cake,4,3.0,12.0,Unknown,Takeaway,2023-07-17,High
571,TXN_4071945,Cake,1,0.0,3.0,Cash,Unknown,2023-07-17,Low
572,TXN_3886177,Cake,3,3.0,9.0,Unknown,Takeaway,2023-07-17,High
573,TXN_9117434,Cake,1,3.0,3.0,Unknown,In-Store,2023-07-18,Low
574,TXN_1269252,Cake,1,3.0,3.0,Digital Wallet,Takeaway,2023-07-18,Low
575,TXN_8131533,Cake,1,3.0,3.0,Cash,In-Store,2023-07-18,Low
576,TXN_3431892,Cake,2,3.0,6.0,Unknown,In-Store,2023-07-18,Low
577,TXN_8860052,Cake,5,3.0,15.0,Credit Card,Takeaway,2023-07-18,High
578,TXN_2484241,Cake,3,0.0,9.0,Digital Wallet,Unknown,2023-07-19,High
579,TXN_9202496,Cake,5,3.0,15.0,Credit Card,In-Store,2023-07-19,High
580,TXN_8510436,Cake,1,3.0,3.0,Digital Wallet,In-Store,2023-07-19,Low
581,TXN_3642052,Cake,1,3.0,0.0,Unknown,Takeaway,2023-07-19,Low
582,TXN_5065748,Cake,5,3.0,15.0,Credit Card,In-Store,2023-07-19,High
583,TXN_9284099,Cake,2,3.0,6.0,Digital Wallet,In-Store,2023-07-20,Low
584,TXN_7416880,Cake,1,3.0,3.0,Credit Card,In-Store,2023-07-20,Low
585,TXN_9921708,Cake,1,3.0,3.0,Cash,Takeaway,2023-07-20,Low
586,TXN_2559020,Cake,1,3.0,3.0,Digital Wallet,Takeaway,2023-07-20,Low
587,TXN_4579086,Cake,2,3.0,6.0,Credit Card,In-Store,2023-07-20,Low
588,TXN_3629351,Cake,1,3.0,3.0,Digital Wallet,Unknown,2023-07-21,Low
589,TXN_1533790,Cake,0,3.0,12.0,Digital Wallet,Takeaway,2023-07-21,High
590,TXN_3086676,Cake,2,3.0,6.0,Cash,Unknown,2023-07-21,Low
591,TXN_1523626,Cake,4,3.0,12.0,Unknown,Takeaway,2023-07-21,High
592,TXN_5188872,Cake,3,3.0,9.0,Unknown,In-Store,2023-07-21,High
593,TXN_3182191,Cake,5,3.0,15.0,Digital Wallet,Unknown,2023-07-21,High
594,TXN_9162014,Cake,1,3.0,3.0,Cash,Unknown,2023-07-21,Low
595,TXN_8977555,Cake,2,3.0,0.0,Cash,Unknown,2023-07-21,Low
596,TXN_7430227,Cake,3,3.0,9.0,Cash,In-Store,2023-07-24,High
597,TXN_2601923,Cake,4,0.0,12.0,Cash,Takeaway,2023-07-24,High
598,TXN_7144740,Cake,4,3.0,12.0,Unknown,Unknown,2023-07-24,High
599,TXN_3994585,Cake,3,3.0,9.0,Digital Wallet,In-Store,2023-07-24,High
600,TXN_4039864,Cake,2,3.0,6.0,Cash,In-Store,2023-07-24,Low
601,TXN_8419805,Cake,5,3.0,15.0,Unknown,In-Store,2023-07-24,High
602,TXN_2914953,Cake,2,3.0,6.0,Cash,In-Store,2023-07-25,Low
603,TXN_8838566,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-07-25,High
604,TXN_8879936,Cake,5,3.0,15.0,Unknown,Takeaway,2023-07-25,High
605,TXN_1542042,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-07-26,High
606,TXN_7939659,Cake,3,3.0,9.0,Digital Wallet,Takeaway,2023-07-26,High
607,TXN_9043894,Cake,1,3.0,3.0,Digital Wallet,Unknown,2023-07-28,Low
608,TXN_8199829,Cake,2,3.0,6.0,Credit Card,Unknown,2023-07-29,Low
609,TXN_8361255,Cake,3,3.0,9.0,Cash,Takeaway,2023-07-29,High
610,TXN_2340312,Cake,4,3.0,12.0,Unknown,Takeaway,2023-07-30,High
611,TXN_8049191,Cake,3,3.0,9.0,Credit Card,Unknown,2023-07-31,High
612,TXN_3003311,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-08-01,High
613,TXN_2336857,Cake,3,3.0,9.0,Cash,In-Store,2023-08-02,High
614,TXN_1970180,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-08-02,Low
615,TXN_9160109,Cake,1,3.0,3.0,Credit Card,Unknown,2023-08-03,Low
616,TXN_1625754,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-08-03,High
617,TXN_4940237,Cake,2,3.0,6.0,Cash,Takeaway,2023-08-03,Low
618,TXN_9535721,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-08-03,High
619,TXN_2353057,Cake,3,3.0,9.0,Unknown,Takeaway,2023-08-04,High
620,TXN_3852141,Cake,5,3.0,15.0,Credit Card,In-Store,2023-08-04,High
621,TXN_1670848,Cake,2,0.0,6.0,Credit Card,Unknown,2023-08-04,Low
622,TXN_6455517,Cake,2,3.0,6.0,Cash,Unknown,2023-08-04,Low
623,TXN_8822610,Cake,4,3.0,12.0,Unknown,Takeaway,2023-08-05,High
624,TXN_6705109,Cake,3,3.0,9.0,Cash,In-Store,2023-08-05,High
625,TXN_6663451,Cake,1,3.0,3.0,Cash,Unknown,2023-08-05,Low
